,,Released Heg start,Released Heg start,,Other sites containing heg,
,,x,y,av_d,x,y
37,793270,296.304,1028.41,768.436,656,713
37,793270,296.304,1028.41,768.436,910,657
37,793270,296.304,1028.41,768.436,885,355
37,793270,296.304,1028.41,768.436,576,373
37,793270,296.304,1028.41,768.436,892,190
37,793270,296.304,1028.41,768.436,696,274
37,793270,296.304,1028.41,768.436,754,68
37,793270,296.304,1028.41,768.436,976,385
37,793270,296.304,1028.41,768.436,552,467
37,793270,296.304,1028.41,768.436,652,79
37,793270,296.304,1028.41,768.436,994,449
37,793270,296.304,1028.41,768.436,868,265
37,793270,296.304,1028.41,768.436,826,43
37,793270,296.304,1028.41,768.436,608,6
37,793270,296.304,1028.41,768.436,672,467
37,793270,296.304,1028.41,768.436,689,281
37,793270,296.304,1028.41,768.436,956,35
37,793270,296.304,1028.41,768.436,643,329
37,793270,296.304,1028.41,768.436,999,87
37,793270,296.304,1028.41,768.436,859,237
37,793270,296.304,1028.41,768.436,538,255
37,793270,296.304,1028.41,768.436,988,301
37,793270,296.304,1028.41,768.436,893,313
37,793270,296.304,1028.41,768.436,801,360
37,793270,296.304,1028.41,768.436,849,376
37,793270,296.304,1028.41,768.436,879,178
37,793270,296.304,1028.41,768.436,947,164
37,793270,296.304,1028.41,768.436,693,8
37,793270,296.304,1028.41,768.436,557,149
37,793270,296.304,1028.41,768.436,957,323
37,793270,296.304,1028.41,768.436,680,234
37,793270,296.304,1028.41,768.436,504,127
37,793270,296.304,1028.41,768.436,891,149
37,793270,296.304,1028.41,768.436,897,253
37,793270,296.304,1028.41,768.436,803,57
37,793270,296.304,1028.41,768.436,983,126
37,793270,296.304,1028.41,768.436,619,335
37,793270,296.304,1028.41,768.436,574,297
37,793270,296.304,1028.41,768.436,913,305
37,793270,296.304,1028.41,768.436,792,498
37,793270,296.304,1028.41,768.436,849,496
38,805128,296.304,1028.41,764.618,1392,862
38,805128,296.304,1028.41,764.618,1131,555
38,805128,296.304,1028.41,764.618,1073,829
38,805128,296.304,1028.41,764.618,1182,562
38,805128,296.304,1028.41,764.618,1429,787
38,805128,296.304,1028.41,764.618,1368,553
38,805128,296.304,1028.41,764.618,1020,671
38,805128,296.304,1028.41,764.618,1456,595
38,805128,296.304,1028.41,764.618,1051,810
38,805128,296.304,1028.41,764.618,1250,509
38,805128,296.304,1028.41,764.618,1479,666
38,805128,296.304,1028.41,764.618,1410,622
38,805128,296.304,1028.41,764.618,1289,655
38,805128,296.304,1028.41,764.618,1168,617
38,805128,296.304,1028.41,764.618,1234,524
38,805128,296.304,1028.41,764.618,1118,961
38,805128,296.304,1028.41,764.618,1153,793
38,805128,296.304,1028.41,764.618,1355,666
38,805128,296.304,1028.41,764.618,1190,615
38,805128,296.304,1028.41,764.618,1403,537
38,805128,296.304,1028.41,764.618,1041,825
38,805128,296.304,1028.41,764.618,1270,569
38,805128,296.304,1028.41,764.618,1356,929
38,805128,296.304,1028.41,764.618,1322,775
38,805128,296.304,1028.41,764.618,1150,656
38,805128,296.304,1028.41,764.618,1233,690
38,805128,296.304,1028.41,764.618,1482,522
38,805128,296.304,1028.41,764.618,1152,569
38,805128,296.304,1028.41,764.618,1081,749
38,805128,296.304,1028.41,764.618,1018,819
38,805128,296.304,1028.41,764.618,1292,217
38,805128,296.304,1028.41,764.618,1440,498
38,805128,296.304,1028.41,764.618,1102,210
38,805128,296.304,1028.41,764.618,1357,64
38,805128,296.304,1028.41,764.618,1225,183
38,805128,296.304,1028.41,764.618,1324,159
38,805128,296.304,1028.41,764.618,1271,350
38,805128,296.304,1028.41,764.618,1458,210
38,805128,296.304,1028.41,764.618,1389,486
38,805128,296.304,1028.41,764.618,1146,216
38,805128,296.304,1028.41,764.618,1486,453
38,805128,296.304,1028.41,764.618,1434,109
38,805128,296.304,1028.41,764.618,1468,328
38,805128,296.304,1028.41,764.618,1031,442
38,805128,296.304,1028.41,764.618,1432,382
38,805128,296.304,1028.41,764.618,1390,89
38,805128,296.304,1028.41,764.618,1292,427
38,805128,296.304,1028.41,764.618,1123,215
38,805128,296.304,1028.41,764.618,1168,70
38,805128,296.304,1028.41,764.618,1437,141
38,805128,296.304,1028.41,764.618,1261,343
38,805128,296.304,1028.41,764.618,1328,7
38,805128,296.304,1028.41,764.618,1345,330
38,805128,296.304,1028.41,764.618,1073,80
38,805128,296.304,1028.41,764.618,1290,302
38,805128,296.304,1028.41,764.618,1389,476
38,805128,296.304,1028.41,764.618,1064,372
38,805128,296.304,1028.41,764.618,1262,471
38,805128,296.304,1028.41,764.618,1196,265
38,805128,296.304,1028.41,764.618,1159,164
38,805128,296.304,1028.41,764.618,1047,279
38,805128,296.304,1028.41,764.618,1341,290
38,805128,296.304,1028.41,764.618,1027,182
38,805128,296.304,1028.41,764.618,1234,375
38,805128,296.304,1028.41,764.618,1022,261
38,805128,296.304,1028.41,764.618,1450,0
38,805128,296.304,1028.41,764.618,1414,306
38,805128,296.304,1028.41,764.618,1338,289
38,805128,296.304,1028.41,764.618,1424,164
38,805128,296.304,1028.41,764.618,1356,357
38,805128,296.304,1028.41,764.618,1365,358
38,805128,296.304,1028.41,764.618,1302,409
38,805128,296.304,1028.41,764.618,1387,60
38,805128,296.304,1028.41,764.618,1321,459
38,805128,296.304,1028.41,764.618,1095,63
38,805128,296.304,1028.41,764.618,1207,97
38,805128,296.304,1028.41,764.618,784,615
38,805128,296.304,1028.41,764.618,660,645
38,805128,296.304,1028.41,764.618,917,610
38,805128,296.304,1028.41,764.618,950,912
38,805128,296.304,1028.41,764.618,965,993
38,805128,296.304,1028.41,764.618,670,801
38,805128,296.304,1028.41,764.618,642,585
38,805128,296.304,1028.41,764.618,643,752
38,805128,296.304,1028.41,764.618,795,822
38,805128,296.304,1028.41,764.618,915,501
38,805128,296.304,1028.41,764.618,514,823
38,805128,296.304,1028.41,764.618,691,816
38,805128,296.304,1028.41,764.618,966,626
38,805128,296.304,1028.41,764.618,888,933
38,805128,296.304,1028.41,764.618,955,920
38,805128,296.304,1028.41,764.618,848,548
38,805128,296.304,1028.41,764.618,881,561
38,805128,296.304,1028.41,764.618,835,992
38,805128,296.304,1028.41,764.618,556,533
38,805128,296.304,1028.41,764.618,657,811
38,805128,296.304,1028.41,764.618,522,883
38,805128,296.304,1028.41,764.618,838,904
38,805128,296.304,1028.41,764.618,742,948
38,805128,296.304,1028.41,764.618,679,586
38,805128,296.304,1028.41,764.618,565,542
38,805128,296.304,1028.41,764.618,667,884
38,805128,296.304,1028.41,764.618,536,627
38,805128,296.304,1028.41,764.618,668,822
38,805128,296.304,1028.41,764.618,886,654
38,805128,296.304,1028.41,764.618,516,777
38,805128,296.304,1028.41,764.618,804,605
38,805128,296.304,1028.41,764.618,625,647
38,805128,296.304,1028.41,764.618,697,627
38,805128,296.304,1028.41,764.618,976,786
38,805128,296.304,1028.41,764.618,803,514
38,805128,296.304,1028.41,764.618,724,836
38,805128,296.304,1028.41,764.618,613,829
38,805128,296.304,1028.41,764.618,656,713
38,805128,296.304,1028.41,764.618,950,834
38,805128,296.304,1028.41,764.618,543,709
38,805128,296.304,1028.41,764.618,910,657
38,805128,296.304,1028.41,764.618,885,355
38,805128,296.304,1028.41,764.618,576,373
38,805128,296.304,1028.41,764.618,892,190
38,805128,296.304,1028.41,764.618,696,274
38,805128,296.304,1028.41,764.618,754,68
38,805128,296.304,1028.41,764.618,976,385
38,805128,296.304,1028.41,764.618,552,467
38,805128,296.304,1028.41,764.618,652,79
38,805128,296.304,1028.41,764.618,994,449
38,805128,296.304,1028.41,764.618,868,265
38,805128,296.304,1028.41,764.618,826,43
38,805128,296.304,1028.41,764.618,608,6
38,805128,296.304,1028.41,764.618,672,467
38,805128,296.304,1028.41,764.618,689,281
38,805128,296.304,1028.41,764.618,956,35
38,805128,296.304,1028.41,764.618,643,329
38,805128,296.304,1028.41,764.618,999,87
38,805128,296.304,1028.41,764.618,859,237
38,805128,296.304,1028.41,764.618,538,255
38,805128,296.304,1028.41,764.618,988,301
38,805128,296.304,1028.41,764.618,893,313
38,805128,296.304,1028.41,764.618,801,360
38,805128,296.304,1028.41,764.618,849,376
38,805128,296.304,1028.41,764.618,947,164
38,805128,296.304,1028.41,764.618,693,8
38,805128,296.304,1028.41,764.618,557,149
38,805128,296.304,1028.41,764.618,957,323
38,805128,296.304,1028.41,764.618,820,11
38,805128,296.304,1028.41,764.618,680,234
38,805128,296.304,1028.41,764.618,504,127
38,805128,296.304,1028.41,764.618,891,149
38,805128,296.304,1028.41,764.618,897,253
38,805128,296.304,1028.41,764.618,803,57
38,805128,296.304,1028.41,764.618,983,126
38,805128,296.304,1028.41,764.618,619,335
38,805128,296.304,1028.41,764.618,574,297
38,805128,296.304,1028.41,764.618,913,305
38,805128,296.304,1028.41,764.618,792,498
38,805128,296.304,1028.41,764.618,849,496
38,805128,296.304,1028.41,764.618,961,307
39,815853,296.304,1028.41,768.812,1392,862
39,815853,296.304,1028.41,768.812,1131,555
39,815853,296.304,1028.41,768.812,1073,829
39,815853,296.304,1028.41,768.812,1182,562
39,815853,296.304,1028.41,768.812,1429,787
39,815853,296.304,1028.41,768.812,1368,553
39,815853,296.304,1028.41,768.812,1020,671
39,815853,296.304,1028.41,768.812,1456,595
39,815853,296.304,1028.41,768.812,1051,810
39,815853,296.304,1028.41,768.812,1250,509
39,815853,296.304,1028.41,768.812,1479,666
39,815853,296.304,1028.41,768.812,1410,622
39,815853,296.304,1028.41,768.812,1289,655
39,815853,296.304,1028.41,768.812,1168,617
39,815853,296.304,1028.41,768.812,1234,524
39,815853,296.304,1028.41,768.812,1153,793
39,815853,296.304,1028.41,768.812,1355,666
39,815853,296.304,1028.41,768.812,1081,632
39,815853,296.304,1028.41,768.812,1403,537
39,815853,296.304,1028.41,768.812,1041,825
39,815853,296.304,1028.41,768.812,1270,569
39,815853,296.304,1028.41,768.812,1356,929
39,815853,296.304,1028.41,768.812,1322,775
39,815853,296.304,1028.41,768.812,1150,656
39,815853,296.304,1028.41,768.812,1233,690
39,815853,296.304,1028.41,768.812,1482,522
39,815853,296.304,1028.41,768.812,1081,912
39,815853,296.304,1028.41,768.812,1152,569
39,815853,296.304,1028.41,768.812,1081,749
39,815853,296.304,1028.41,768.812,1018,819
39,815853,296.304,1028.41,768.812,1111,599
39,815853,296.304,1028.41,768.812,1292,217
39,815853,296.304,1028.41,768.812,1440,498
39,815853,296.304,1028.41,768.812,1102,210
39,815853,296.304,1028.41,768.812,1357,64
39,815853,296.304,1028.41,768.812,1225,183
39,815853,296.304,1028.41,768.812,1324,159
39,815853,296.304,1028.41,768.812,1271,350
39,815853,296.304,1028.41,768.812,1458,210
39,815853,296.304,1028.41,768.812,1389,486
39,815853,296.304,1028.41,768.812,1146,216
39,815853,296.304,1028.41,768.812,1486,453
39,815853,296.304,1028.41,768.812,1434,109
39,815853,296.304,1028.41,768.812,1468,328
39,815853,296.304,1028.41,768.812,1031,442
39,815853,296.304,1028.41,768.812,1432,382
39,815853,296.304,1028.41,768.812,1390,89
39,815853,296.304,1028.41,768.812,1292,427
39,815853,296.304,1028.41,768.812,1123,215
39,815853,296.304,1028.41,768.812,1168,70
39,815853,296.304,1028.41,768.812,1437,141
39,815853,296.304,1028.41,768.812,1261,343
39,815853,296.304,1028.41,768.812,1328,7
39,815853,296.304,1028.41,768.812,1345,330
39,815853,296.304,1028.41,768.812,1073,80
39,815853,296.304,1028.41,768.812,1290,302
39,815853,296.304,1028.41,768.812,1389,476
39,815853,296.304,1028.41,768.812,1064,372
39,815853,296.304,1028.41,768.812,1262,471
39,815853,296.304,1028.41,768.812,1196,265
39,815853,296.304,1028.41,768.812,1159,164
39,815853,296.304,1028.41,768.812,1047,279
39,815853,296.304,1028.41,768.812,1341,290
39,815853,296.304,1028.41,768.812,1027,182
39,815853,296.304,1028.41,768.812,1234,375
39,815853,296.304,1028.41,768.812,1022,261
39,815853,296.304,1028.41,768.812,1450,0
39,815853,296.304,1028.41,768.812,1414,306
39,815853,296.304,1028.41,768.812,1338,289
39,815853,296.304,1028.41,768.812,1424,164
39,815853,296.304,1028.41,768.812,1356,357
39,815853,296.304,1028.41,768.812,1365,358
39,815853,296.304,1028.41,768.812,1302,409
39,815853,296.304,1028.41,768.812,1387,60
39,815853,296.304,1028.41,768.812,1321,459
39,815853,296.304,1028.41,768.812,1095,63
39,815853,296.304,1028.41,768.812,1207,97
39,815853,296.304,1028.41,768.812,784,615
39,815853,296.304,1028.41,768.812,660,645
39,815853,296.304,1028.41,768.812,917,610
39,815853,296.304,1028.41,768.812,950,912
39,815853,296.304,1028.41,768.812,965,993
39,815853,296.304,1028.41,768.812,670,801
39,815853,296.304,1028.41,768.812,642,585
39,815853,296.304,1028.41,768.812,643,752
39,815853,296.304,1028.41,768.812,795,822
39,815853,296.304,1028.41,768.812,915,501
39,815853,296.304,1028.41,768.812,514,823
39,815853,296.304,1028.41,768.812,691,816
39,815853,296.304,1028.41,768.812,966,626
39,815853,296.304,1028.41,768.812,888,933
39,815853,296.304,1028.41,768.812,955,920
39,815853,296.304,1028.41,768.812,848,548
39,815853,296.304,1028.41,768.812,881,561
39,815853,296.304,1028.41,768.812,835,992
39,815853,296.304,1028.41,768.812,556,533
39,815853,296.304,1028.41,768.812,522,883
39,815853,296.304,1028.41,768.812,838,904
39,815853,296.304,1028.41,768.812,742,948
39,815853,296.304,1028.41,768.812,679,586
39,815853,296.304,1028.41,768.812,565,542
39,815853,296.304,1028.41,768.812,667,884
39,815853,296.304,1028.41,768.812,536,627
39,815853,296.304,1028.41,768.812,668,822
39,815853,296.304,1028.41,768.812,886,654
39,815853,296.304,1028.41,768.812,516,777
39,815853,296.304,1028.41,768.812,804,605
39,815853,296.304,1028.41,768.812,625,647
39,815853,296.304,1028.41,768.812,697,627
39,815853,296.304,1028.41,768.812,976,786
39,815853,296.304,1028.41,768.812,803,514
39,815853,296.304,1028.41,768.812,724,836
39,815853,296.304,1028.41,768.812,613,829
39,815853,296.304,1028.41,768.812,656,713
39,815853,296.304,1028.41,768.812,950,834
39,815853,296.304,1028.41,768.812,543,709
39,815853,296.304,1028.41,768.812,910,657
39,815853,296.304,1028.41,768.812,885,355
39,815853,296.304,1028.41,768.812,576,373
39,815853,296.304,1028.41,768.812,892,190
39,815853,296.304,1028.41,768.812,696,274
39,815853,296.304,1028.41,768.812,754,68
39,815853,296.304,1028.41,768.812,976,385
39,815853,296.304,1028.41,768.812,552,467
39,815853,296.304,1028.41,768.812,652,79
39,815853,296.304,1028.41,768.812,994,449
39,815853,296.304,1028.41,768.812,868,265
39,815853,296.304,1028.41,768.812,826,43
39,815853,296.304,1028.41,768.812,608,6
39,815853,296.304,1028.41,768.812,672,467
39,815853,296.304,1028.41,768.812,689,281
39,815853,296.304,1028.41,768.812,956,35
39,815853,296.304,1028.41,768.812,643,329
39,815853,296.304,1028.41,768.812,999,87
39,815853,296.304,1028.41,768.812,859,237
39,815853,296.304,1028.41,768.812,538,255
39,815853,296.304,1028.41,768.812,914,301
39,815853,296.304,1028.41,768.812,893,313
39,815853,296.304,1028.41,768.812,801,360
39,815853,296.304,1028.41,768.812,849,376
39,815853,296.304,1028.41,768.812,947,164
39,815853,296.304,1028.41,768.812,693,8
39,815853,296.304,1028.41,768.812,557,149
39,815853,296.304,1028.41,768.812,957,323
39,815853,296.304,1028.41,768.812,820,11
39,815853,296.304,1028.41,768.812,680,234
39,815853,296.304,1028.41,768.812,504,127
39,815853,296.304,1028.41,768.812,891,149
39,815853,296.304,1028.41,768.812,897,253
39,815853,296.304,1028.41,768.812,803,57
39,815853,296.304,1028.41,768.812,983,126
39,815853,296.304,1028.41,768.812,619,335
39,815853,296.304,1028.41,768.812,574,297
39,815853,296.304,1028.41,768.812,913,305
39,815853,296.304,1028.41,768.812,584,445
39,815853,296.304,1028.41,768.812,792,498
39,815853,296.304,1028.41,768.812,849,496
39,815853,296.304,1028.41,768.812,961,307
40,826444,296.304,1028.41,766.244,1392,862
40,826444,296.304,1028.41,766.244,1131,555
40,826444,296.304,1028.41,766.244,1073,829
40,826444,296.304,1028.41,766.244,1182,562
40,826444,296.304,1028.41,766.244,1429,787
40,826444,296.304,1028.41,766.244,1368,553
40,826444,296.304,1028.41,766.244,1020,671
40,826444,296.304,1028.41,766.244,1456,595
40,826444,296.304,1028.41,766.244,1051,810
40,826444,296.304,1028.41,766.244,1250,509
40,826444,296.304,1028.41,766.244,1479,666
40,826444,296.304,1028.41,766.244,1410,622
40,826444,296.304,1028.41,766.244,1289,655
40,826444,296.304,1028.41,766.244,1168,617
40,826444,296.304,1028.41,766.244,1234,524
40,826444,296.304,1028.41,766.244,1153,793
40,826444,296.304,1028.41,766.244,1355,666
40,826444,296.304,1028.41,766.244,1081,632
40,826444,296.304,1028.41,766.244,1190,615
40,826444,296.304,1028.41,766.244,1403,537
40,826444,296.304,1028.41,766.244,1041,825
40,826444,296.304,1028.41,766.244,1270,569
40,826444,296.304,1028.41,766.244,1356,929
40,826444,296.304,1028.41,766.244,1322,775
40,826444,296.304,1028.41,766.244,1150,656
40,826444,296.304,1028.41,766.244,1233,690
40,826444,296.304,1028.41,766.244,1482,522
40,826444,296.304,1028.41,766.244,1081,912
40,826444,296.304,1028.41,766.244,1152,569
40,826444,296.304,1028.41,766.244,1081,749
40,826444,296.304,1028.41,766.244,1018,819
40,826444,296.304,1028.41,766.244,1037,599
40,826444,296.304,1028.41,766.244,1111,599
40,826444,296.304,1028.41,766.244,1106,779
40,826444,296.304,1028.41,766.244,1292,217
40,826444,296.304,1028.41,766.244,1440,498
40,826444,296.304,1028.41,766.244,1102,210
40,826444,296.304,1028.41,766.244,1357,64
40,826444,296.304,1028.41,766.244,1225,183
40,826444,296.304,1028.41,766.244,1324,159
40,826444,296.304,1028.41,766.244,1271,350
40,826444,296.304,1028.41,766.244,1458,210
40,826444,296.304,1028.41,766.244,1389,486
40,826444,296.304,1028.41,766.244,1146,216
40,826444,296.304,1028.41,766.244,1486,453
40,826444,296.304,1028.41,766.244,1351,411
40,826444,296.304,1028.41,766.244,1434,109
40,826444,296.304,1028.41,766.244,1468,328
40,826444,296.304,1028.41,766.244,1432,382
40,826444,296.304,1028.41,766.244,1390,89
40,826444,296.304,1028.41,766.244,1292,427
40,826444,296.304,1028.41,766.244,1123,215
40,826444,296.304,1028.41,766.244,1168,70
40,826444,296.304,1028.41,766.244,1437,141
40,826444,296.304,1028.41,766.244,1261,343
40,826444,296.304,1028.41,766.244,1328,7
40,826444,296.304,1028.41,766.244,1345,330
40,826444,296.304,1028.41,766.244,1073,80
40,826444,296.304,1028.41,766.244,1290,302
40,826444,296.304,1028.41,766.244,1389,476
40,826444,296.304,1028.41,766.244,1064,372
40,826444,296.304,1028.41,766.244,1262,471
40,826444,296.304,1028.41,766.244,1196,265
40,826444,296.304,1028.41,766.244,1159,164
40,826444,296.304,1028.41,766.244,1047,279
40,826444,296.304,1028.41,766.244,1341,290
40,826444,296.304,1028.41,766.244,1027,182
40,826444,296.304,1028.41,766.244,1234,375
40,826444,296.304,1028.41,766.244,1022,261
40,826444,296.304,1028.41,766.244,1450,0
40,826444,296.304,1028.41,766.244,1414,306
40,826444,296.304,1028.41,766.244,1338,289
40,826444,296.304,1028.41,766.244,1424,164
40,826444,296.304,1028.41,766.244,1356,357
40,826444,296.304,1028.41,766.244,1365,358
40,826444,296.304,1028.41,766.244,1302,409
40,826444,296.304,1028.41,766.244,1387,60
40,826444,296.304,1028.41,766.244,1321,459
40,826444,296.304,1028.41,766.244,1095,63
40,826444,296.304,1028.41,766.244,1207,97
40,826444,296.304,1028.41,766.244,1360,356
40,826444,296.304,1028.41,766.244,784,615
40,826444,296.304,1028.41,766.244,660,645
40,826444,296.304,1028.41,766.244,917,610
40,826444,296.304,1028.41,766.244,950,912
40,826444,296.304,1028.41,766.244,965,993
40,826444,296.304,1028.41,766.244,670,801
